timestamp,open,high,low,close,volume,trades
2025-01-05T00:00:00.000Z,3610.6,3673.35,3574,3658.93,81356,9247
2025-01-06T00:00:00.000Z,3658.93,3676.65,3595.63,3635.73,40809,4923
2025-01-07T00:00:00.000Z,3635.73,3747.21,3611.54,3690.51,145206,18558
2025-01-08T00:00:00.000Z,3690.51,3703.23,3357.44,3383.42,352774,33451
2025-01-09T00:00:00.000Z,3383.42,3417,3211.35,3328.71,227592,18573
2025-01-10T00:00:00.000Z,3328.71,3359.53,3158.91,3221.33,207128,18221
2025-01-11T00:00:00.000Z,3221.33,3325.2,3197.82,3269.62,122991,10927
2025-01-12T00:00:00.000Z,3269.62,3322.27,3219.13,3285.16,52218,5012
2025-01-13T00:00:00.000Z,3285.16,3300.63,3226.52,3267.34,57173,5005
2025-01-14T00:00:00.000Z,3267.34,3338.4,2914.06,3139.98,428322,27083
2025-01-15T00:00:00.000Z,3139.98,3256.63,3128.62,3224.75,115287,12612
2025-01-16T00:00:00.000Z,3224.75,3476.6,3188.31,3453,153295,21867
2025-01-17T00:00:00.000Z,3453,3462.6,3266.81,3309.89,268211,25988
2025-01-18T00:00:00.000Z,3309.89,3529.63,3309.66,3476.46,199076,20409
2025-01-19T00:00:00.000Z,3476.46,3497.66,3227.39,3307.11,225011,32502
2025-01-20T00:00:00.000Z,3307.11,3448.27,3129.44,3216.45,367024,24040
2025-01-21T00:00:00.000Z,3216.45,3455.9,3144.45,3283.15,560427,47164
2025-01-22T00:00:00.000Z,3283.15,3370,3202.11,3324.93,101892,13403
2025-01-23T00:00:00.000Z,3324.93,3368.4,3222.98,3244.19,75933,8097
2025-01-24T00:00:00.000Z,3244.19,3352,3184.1,3345.24,140381,16840
2025-01-25T00:00:00.000Z,3345.24,3434.37,3278.27,3312.87,120771,16854
2025-01-26T00:00:00.000Z,3312.87,3353.91,3271,3318.46,48436,5642
2025-01-27T00:00:00.000Z,3318.46,3364,3230.04,3233.67,64989,4704
2025-01-28T00:00:00.000Z,3233.67,3253.33,3020.4,3184.71,199469,17298
2025-01-29T00:00:00.000Z,3184.71,3225.01,3040,3079.82,141206,15837
2025-01-30T00:00:00.000Z,3079.82,3183.25,3053.66,3115.6,114760,15199
2025-01-31T00:00:00.000Z,3115.6,3285.65,3094.89,3249.68,124597,8456
2025-02-01T00:00:00.000Z,3249.68,3440.57,3216.06,3300.87,188851,32504
2025-02-02T00:00:00.000Z,3300.87,3332.31,3102.25,3119.76,137899,12523
2025-02-03T00:00:00.000Z,3119.76,3165,2743.22,2872.75,349493,22475
2025-02-04T00:00:00.000Z,2872.75,2923.49,2085.51,2885.42,1457821,74344
2025-02-05T00:00:00.000Z,2885.42,2892.17,2634.49,2735.26,434654,30226
2025-02-06T00:00:00.000Z,2735.26,2830.46,2702.2,2790,237932,23229
2025-02-07T00:00:00.000Z,2790,2862.08,2658.64,2691.74,226692,23956
2025-02-08T00:00:00.000Z,2691.74,2801.65,2565.1,2624.9,261695,23947
2025-02-09T00:00:00.000Z,2624.9,2670.67,2590.52,2634.03,67596,9043
2025-02-10T00:00:00.000Z,2634.03,2701.63,2520.68,2629.23,211831,13715
2025-02-11T00:00:00.000Z,2629.23,2695.48,2561.6,2663.17,132479,11392
2025-02-12T00:00:00.000Z,2663.17,2728.39,2561.59,2604.74,167628,18756
2025-02-13T00:00:00.000Z,2604.74,2800,2548.36,2740.11,249146,17547
2025-02-14T00:00:00.000Z,2740.11,2761.64,2615.97,2677.66,194620,20074
2025-02-15T00:00:00.000Z,2677.66,2795.38,2666.42,2726.57,188563,22607
2025-02-16T00:00:00.000Z,2726.57,2739.15,2661.86,2696.38,79626,8021
2025-02-17T00:00:00.000Z,2696.38,2728.92,2653.05,2664.31,85917,10929
2025-02-18T00:00:00.000Z,2664.31,2852.71,2639.55,2745.66,290111,20753
2025-02-19T00:00:00.000Z,2745.66,2758.93,2606.88,2672.42,200211,16344
2025-02-20T00:00:00.000Z,2672.42,2738.54,2658.05,2717.39,76815,9969
2025-02-21T00:00:00.000Z,2717.39,2773.18,2709.08,2742.77,68061,8560
2025-02-22T00:00:00.000Z,2742.77,2850,2616.69,2664.17,259139,20870
2025-02-23T00:00:00.000Z,2664.17,2800.54,2655.09,2765.34,84148,7761
2025-02-24T00:00:00.000Z,2765.34,2859.11,2746.94,2821.79,80647,8405
2025-02-25T00:00:00.000Z,2821.79,2841.48,2473.65,2515.51,374950,31535
2025-02-26T00:00:00.000Z,2515.51,2533.37,2316.52,2494.46,480537,47222
2025-02-27T00:00:00.000Z,2494.46,2506.26,2257.07,2335.12,650926,47083
2025-02-28T00:00:00.000Z,2335.12,2379,2231.85,2307.96,328473,30442
2025-03-01T00:00:00.000Z,2307.96,2315.31,2076.45,2237.43,945414,60613
2025-03-02T00:00:00.000Z,2237.43,2281.86,2143.7,2218.38,168659,24970
2025-03-03T00:00:00.000Z,2218.38,2554.85,2174.17,2521.79,590063,42472
2025-03-04T00:00:00.000Z,2521.79,2527.03,2097.39,2149.07,590182,43183
2025-03-05T00:00:00.000Z,2149.07,2222,1990.01,2171.62,679967,46368
2025-03-06T00:00:00.000Z,2171.62,2274.8,2157.56,2243.84,310207,18541
2025-03-07T00:00:00.000Z,2243.84,2322.63,2179.4,2202.39,292875,19348
2025-03-08T00:00:00.000Z,2202.39,2260,2104.5,2141.9,275174,15723
2025-03-09T00:00:00.000Z,2141.9,2240.07,2108.16,2204.72,107347,6892
2025-03-10T00:00:00.000Z,2204.72,2214.55,1993.45,2021.79,174312,11485
2025-03-11T00:00:00.000Z,2021.79,2154.97,1811.88,1866.19,436392,27867
2025-03-12T00:00:00.000Z,1866.19,1964.48,1755.7,1923.27,296614,18929
2025-03-13T00:00:00.000Z,1923.27,1958.23,1833.39,1909.55,197405,22156
2025-03-14T00:00:00.000Z,1909.55,1923.51,1823.26,1865.62,123385,8978
2025-03-15T00:00:00.000Z,1865.62,1947.34,1862.56,1912.19,245598,17992
2025-03-16T00:00:00.000Z,1912.19,1958.97,1905.33,1938.96,46620,3794
2025-03-17T00:00:00.000Z,1938.96,1942.2,1862,1889.28,160343,10864
2025-03-18T00:00:00.000Z,1889.28,1954.16,1881.01,1928.14,139779,12117
2025-03-19T00:00:00.000Z,1928.14,1937.93,1872.87,1933.22,112047,8505
2025-03-20T00:00:00.000Z,1933.22,2073,1929.76,2059.28,228741,15028
2025-03-21T00:00:00.000Z,2059.28,2070.46,1951.36,1984.24,117549,9916
2025-03-22T00:00:00.000Z,1984.24,1996.92,1936.46,1965.69,69216,6640
2025-03-23T00:00:00.000Z,1965.69,2006.54,1965,1981.6200000000001,44404,3326
2025-03-24T00:00:00.000Z,1981.6200000000001,2022.03,1977.85,2007.01,81680,5317
2025-03-25T00:00:00.000Z,2007.01,2105.44,1978.82,2082.79,142936,15733
2025-03-26T00:00:00.000Z,2082.79,2098.96,2038.06,2068.86,85676,7294
2025-03-27T00:00:00.000Z,2068.86,2081.1,1983.82,2010.49,91407,7368
2025-03-28T00:00:00.000Z,2010.49,2038.86,1987.52,2004.89,229992,11062
2025-03-29T00:00:00.000Z,2004.89,2017.04,1860.49,1898.08,247887,23833
2025-03-30T00:00:00.000Z,1898.08,1914.45,1799.4,1829.7,193747,12261
2025-03-31T00:00:00.000Z,1829.7,1850,1768.2,1808.46,166702,9611
2025-04-01T00:00:00.000Z,1808.46,1855.88,1778.65,1824.4,211299,13205
2025-04-02T00:00:00.000Z,1824.4,1930.14,1820,1907.24,128008,9504
2025-04-03T00:00:00.000Z,1907.24,1958.74,1782.04,1798.07,254685,20157
2025-04-04T00:00:00.000Z,1798.07,1846.39,1752.38,1818.12,299019,23915
2025-04-05T00:00:00.000Z,1818.12,1837,1758.71,1817.83,283328,19027
2025-04-06T00:00:00.000Z,1817.83,1827.79,1765.7,1806.5,146085,5059
2025-04-07T00:00:00.000Z,1806.5,1817,1538.88,1581.51,624568,44946
2025-04-08T00:00:00.000Z,1581.51,1637.37,1411.99,1554.23,1114034,65048
2025-04-09T00:00:00.000Z,1554.23,1619.78,1446.84,1473.6200000000001,278036,22499
2025-04-10T00:00:00.000Z,1473.6200000000001,1690,1385.66,1670.27,572809,36000
2025-04-11T00:00:00.000Z,1670.27,1670.89,1473,1522.33,361035,24507
2025-04-12T00:00:00.000Z,1522.33,1592.25,1505.14,1567.75,230789,17885
2025-04-13T00:00:00.000Z,1567.75,1669.8,1546.95,1645.28,214682,14477
2025-04-14T00:00:00.000Z,1645.28,1650.98,1562.22,1599.12,213336,18353
2025-04-15T00:00:00.000Z,1599.12,1692.34,1596.51,1624.06,241680,16391
2025-04-16T00:00:00.000Z,1624.06,1662.7,1584.14,1589.92,135421,15362
2025-04-17T00:00:00.000Z,1589.92,1616.77,1539.3,1579.34,159313,19076
2025-04-18T00:00:00.000Z,1579.34,1618.26,1564.28,1584.39,101479,8285
2025-04-19T00:00:00.000Z,1584.39,1601.41,1575,1590.01,47836,5616
2025-04-20T00:00:00.000Z,1590.01,1631.55,1586.64,1614.01,156804,13808
2025-04-21T00:00:00.000Z,1614.01,1620.01,1566.01,1588.25,96680,9281
2025-04-22T00:00:00.000Z,1588.25,1660.3,1562.85,1579.83,336249,33686
2025-04-23T00:00:00.000Z,1579.83,1781.42,1534.71,1757.3400000000001,381062,49371
2025-04-24T00:00:00.000Z,1757.3400000000001,1836.91,1747,1797.4,409383,60790
2025-04-25T00:00:00.000Z,1797.4,1804.23,1724.98,1771.82,117733,17183
2025-04-26T00:00:00.000Z,1771.82,1830,1739.6,1786.7,164341,22379
2025-04-27T00:00:00.000Z,1786.7,1843.6,1780.66,1823.95,113092,18894
2025-04-28T00:00:00.000Z,1823.95,1858.76,1784.77,1793.04,102347,9820
2025-04-29T00:00:00.000Z,1793.04,1829.49,1746.47,1800.14,201082,19235
2025-04-30T00:00:00.000Z,1800.14,1844.94,1781.35,1799.02,153923,13500
2025-05-01T00:00:00.000Z,1799.02,1818.38,1733.75,1795.6,136125,12208
2025-05-02T00:00:00.000Z,1795.6,1875.21,1795.27,1839.95,176663,21346
2025-05-03T00:00:00.000Z,1839.95,1871.82,1813.67,1844.57,134003,13668
2025-05-04T00:00:00.000Z,1844.57,1850.53,1811.15,1835.21,71005,8078
2025-05-05T00:00:00.000Z,1835.21,1851.95,1803.57,1809.11,74707,7680
2025-05-06T00:00:00.000Z,1809.11,1835.3,1781.51,1821.48,112006,10978
2025-05-07T00:00:00.000Z,1821.48,1823.07,1752.65,1819.05,147826,11946
2025-05-08T00:00:00.000Z,1819.05,1853,1787.88,1812.41,123507,18355
2025-05-09T00:00:00.000Z,1812.41,2229.11,1809.8,2210.11,384716,45393
2025-05-10T00:00:00.000Z,2210.11,2489.5,2187,2345.56,533520,51036
2025-05-11T00:00:00.000Z,2345.56,2603.7,2317.58,2587.68,223336,30380
2025-05-12T00:00:00.000Z,2587.68,2612.57,2437.27,2517.7,184770,24731
2025-05-13T00:00:00.000Z,2517.7,2627,2410.97,2498.17,245873,42989
2025-05-14T00:00:00.000Z,2498.17,2740,2418.37,2682.01,254427,26175
2025-05-15T00:00:00.000Z,2682.01,2727,2550,2612.82,200756,23335
2025-05-16T00:00:00.000Z,2612.82,2649.78,2477.81,2549.79,211378,20469
2025-05-17T00:00:00.000Z,2549.79,2650.99,2531.47,2539.78,157674,15134
2025-05-18T00:00:00.000Z,2539.78,2540.36,2448.46,2475.77,146856,12385
2025-05-19T00:00:00.000Z,2475.77,2590.64,2322.66,2500.96,221788,23261
2025-05-20T00:00:00.000Z,2500.96,2550.41,2350.28,2530.64,217521,23622
2025-05-21T00:00:00.000Z,2530.64,2591.32,2445,2526.57,145300,20363
2025-05-22T00:00:00.000Z,2526.57,2619.66,2453.3,2553.98,258734,33953
2025-05-23T00:00:00.000Z,2553.98,2695.04,2548.1,2666.39,179820,19250
2025-05-24T00:00:00.000Z,2666.39,2736.53,2501.06,2527.7,234687,25170
2025-05-25T00:00:00.000Z,2527.7,2578.5,2517.84,2532.2,58651,7883
2025-05-26T00:00:00.000Z,2532.2,2556.76,2464.08,2553.36,110794,14475
2025-05-27T00:00:00.000Z,2553.36,2602,2526.78,2567.02,104823,8277
2025-05-28T00:00:00.000Z,2567.02,2715.85,2512.55,2663.78,177199,17886
2025-05-29T00:00:00.000Z,2663.78,2692.93,2611.08,2683.7,121548,13820
2025-05-30T00:00:00.000Z,2683.7,2792.18,2620.4,2633.49,232696,22925
2025-05-31T00:00:00.000Z,2633.49,2651,2509.77,2532.91,160036,20540
2025-06-01T00:00:00.000Z,2532.91,2553.61,2478.3,2531.64,108834,11139
2025-06-02T00:00:00.000Z,2531.64,2551.43,2470.55,2542.48,96180,10261
2025-06-03T00:00:00.000Z,2542.48,2618.99,2477.43,2610.72,152435,14937
2025-06-04T00:00:00.000Z,2610.72,2659.02,2577.71,2594.24,140074,23732
2025-06-05T00:00:00.000Z,2594.24,2682.49,2586.84,2610.38,167052,19267
2025-06-06T00:00:00.000Z,2610.38,2644.56,2392.81,2417.18,217669,22982
2025-06-07T00:00:00.000Z,2417.18,2534,2381.78,2478.52,89546,15366
2025-06-08T00:00:00.000Z,2478.52,2547.35,2460.69,2528.2,52538,7212
2025-06-09T00:00:00.000Z,2528.2,2551.66,2491.94,2512.84,80960,7924
2025-06-10T00:00:00.000Z,2512.84,2698.68,2481.04,2683.74,121836,21101
2025-06-11T00:00:00.000Z,2683.74,2829.22,2658.52,2817,185925,24485
2025-06-12T00:00:00.000Z,2817,2882,2745.62,2774.9,168679,20271
2025-06-13T00:00:00.000Z,2774.9,2787.48,2617.75,2645.48,130294,19774
2025-06-14T00:00:00.000Z,2645.48,2648.2,2440,2582.41,256221,41703
2025-06-15T00:00:00.000Z,2582.41,2584.91,2491.69,2533.9,89904,12191
2025-06-16T00:00:00.000Z,2533.9,2562.53,2494.08,2550.84,70981,9265
2025-06-17T00:00:00.000Z,2550.84,2683.07,2517.26,2546.23,187113,29756
2025-06-18T00:00:00.000Z,2546.23,2620.76,2455.83,2511.71,171215,26634
2025-06-19T00:00:00.000Z,2511.71,2550.33,2467.22,2528.55,120558,15867
2025-06-20T00:00:00.000Z,2528.55,2549.83,2486.92,2523.72,73799,10957
2025-06-21T00:00:00.000Z,2523.72,2572.63,2365.03,2408,161061,20932
2025-06-22T00:00:00.000Z,2408,2450.62,2215.58,2297.53,187626,18404
2025-06-23T00:00:00.000Z,2297.53,2317,2115,2230.41,320174,40050
2025-06-24T00:00:00.000Z,2230.41,2442.4,2190.5,2415.19,262165,31767
2025-06-25T00:00:00.000Z,2415.19,2485.79,2380,2449,181944,24239
2025-06-26T00:00:00.000Z,2449,2471.79,2392.15,2422.06,162178,17103
2025-06-27T00:00:00.000Z,2422.06,2524.11,2394.91,2419.1,178324,18375
2025-06-28T00:00:00.000Z,2419.1,2465.49,2384.37,2425.55,127682,15775
2025-06-29T00:00:00.000Z,2425.55,2450.53,2408.21,2438.13,43570,4535
2025-06-30T00:00:00.000Z,2438.13,2527.09,2414.1,2502.72,88307,13776
2025-07-01T00:00:00.000Z,2502.72,2527.15,2435.52,2488.52,147484,19748
2025-07-02T00:00:00.000Z,2488.52,2501.34,2387.7,2406.42,95925,10506
2025-07-03T00:00:00.000Z,2406.42,2623,2374.7,2573.9,166191,14494
2025-07-04T00:00:00.000Z,2573.9,2639.77,2559.59,2593.42,104326,14801
2025-07-05T00:00:00.000Z,2593.42,2606.09,2476.13,2510.39,122710,12501
2025-07-06T00:00:00.000Z,2510.39,2531.44,2490.47,2518.41,40922,4405
2025-07-07T00:00:00.000Z,2518.41,2608,2506.11,2572.99,84817,7527
2025-07-08T00:00:00.000Z,2572.99,2592.74,2512.11,2544.58,71421,8719
2025-07-09T00:00:00.000Z,2544.58,2631.46,2525.93,2618.92,94961,16125
2025-07-10T00:00:00.000Z,2618.92,2800,2592.8,2771.5,160867,21158
2025-07-11T00:00:00.000Z,2771.5,3007.71,2758.02,2955.74,166602,20579
2025-07-12T00:00:00.000Z,2955.74,3042.86,2918.77,2959.09,211967,44863
2025-07-13T00:00:00.000Z,2959.09,2982.5,2906.92,2945.16,93307,19482
2025-07-14T00:00:00.000Z,2945.16,3022.44,2939.65,2974,78156,9530
2025-07-15T00:00:00.000Z,2974,3084,2965.18,3015.98,150575,17404
2025-07-16T00:00:00.000Z,3015.98,3148.73,2933.77,3142.53,145676,23774
2025-07-17T00:00:00.000Z,3142.53,3428.81,3103.8,3377.93,200741,34171
2025-07-18T00:00:00.000Z,3377.93,3529.05,3314.12,3478.48,164760,20369
2025-07-19T00:00:00.000Z,3478.48,3679.64,3465.58,3549.94,234219,24365
2025-07-20T00:00:00.000Z,3549.94,3613.13,3512,3597.27,54753,7066
2025-07-21T00:00:00.000Z,3597.27,3830.11,3583.63,3762.72,168117,16794
2025-07-22T00:00:00.000Z,3762.72,3863.87,3708.54,3765.61,135905,16371
